,rouge-2n,number of Unique sentences,chapter-title,source
4440,0.19245011923370253,11,david-copperfield-chapter-10,sparknotes
4441,0.07975704509614048,8,david-copperfield-chapter-11,sparknotes
4442,0.2496296260806942,6,david-copperfield-chapter-12,sparknotes
4443,0.15880996269595962,7,david-copperfield-chapter-13,sparknotes
4444,0.16777344503027264,9,david-copperfield-chapter-14,sparknotes
4445,0.0823799366135918,6,david-copperfield-chapter-15,sparknotes
4446,0.10445446688491439,12,david-copperfield-chapter-16,sparknotes
4447,0.122310883135857,9,david-copperfield-chapter-17,sparknotes
4448,0.08702876377584648,4,david-copperfield-chapter-18,sparknotes
4449,0.19035890845015285,9,david-copperfield-chapter-19,sparknotes
4450,0.10463465858279752,4,david-copperfield-chapter-20,sparknotes
4451,0.16600580783627114,10,david-copperfield-chapter-21,sparknotes
4452,0.22050642856254057,6,david-copperfield-chapter-22,sparknotes
4453,0.1348560382210222,10,david-copperfield-chapter-23,sparknotes
4454,0.07617966966872142,5,david-copperfield-chapter-24,sparknotes
4455,0.1298608982431131,7,david-copperfield-chapter-25,sparknotes
4456,0.14802239584341578,7,david-copperfield-chapter-26,sparknotes
4457,0.16916626018749795,6,david-copperfield-chapter-27,sparknotes
4458,0.15535651119942917,13,david-copperfield-chapter-28,sparknotes
4459,0.1539761327553212,6,david-copperfield-chapter-29,sparknotes
4460,0.18554427689782685,5,david-copperfield-chapter-30,sparknotes
4461,0.1817459694988987,10,david-copperfield-chapter-31,sparknotes
4462,0.17105445908556968,10,david-copperfield-chapter-32,sparknotes
4463,0.12907364406317512,9,david-copperfield-chapter-33,sparknotes
4464,0.13422724867118738,6,david-copperfield-chapter-34,sparknotes
4465,0.16869871262939173,9,david-copperfield-chapter-35,sparknotes
4466,0.12743280570944937,10,david-copperfield-chapter-36,sparknotes
4467,0.0841960459190926,4,david-copperfield-chapter-37,sparknotes
4468,0.14644338153534212,8,david-copperfield-chapter-38,sparknotes
4469,0.1754198006070134,12,david-copperfield-chapter-39,sparknotes
4470,0.13666202991578433,5,david-copperfield-chapter-40,sparknotes
4471,0.09106357219586894,7,david-copperfield-chapter-41,sparknotes
4472,0.1328661331131754,12,david-copperfield-chapter-42,sparknotes
4473,0.055555553179012444,1,david-copperfield-chapter-43,sparknotes
4474,0.08706407277057905,5,david-copperfield-chapter-44,sparknotes
4475,0.20824345813785988,8,david-copperfield-chapter-45,sparknotes
4476,0.12160754592731984,11,david-copperfield-chapter-46,sparknotes
4477,0.17208994860117227,5,david-copperfield-chapter-47,sparknotes
4478,0.1372552588635137,4,david-copperfield-chapter-48,sparknotes
4479,0.20371438936301625,5,david-copperfield-chapter-49,sparknotes
4480,0.13810461582227057,5,david-copperfield-chapter-50,sparknotes
4481,0.1596104039601302,10,david-copperfield-chapter-51,sparknotes
4482,0.11842694741662384,5,david-copperfield-chapter-52,sparknotes
4483,0.11965207724129957,4,david-copperfield-chapter-53,sparknotes
4484,0.15031603292758544,6,david-copperfield-chapter-54,sparknotes
4485,0.12036655964144527,8,david-copperfield-chapter-55,sparknotes
4486,0.12960223441588892,5,david-copperfield-chapter-56,sparknotes
4487,0.1021962934875228,4,david-copperfield-chapter-57,sparknotes
4488,0.1345757735600739,5,david-copperfield-chapter-58,sparknotes
4489,0.08131098969562081,4,david-copperfield-chapter-59,sparknotes
4490,0.11260218042196121,8,david-copperfield-chapter-60,sparknotes
4491,0.1789274838843008,6,david-copperfield-chapter-61,sparknotes
4492,0.13472003500835575,4,david-copperfield-chapter-62,sparknotes
4493,0.26071658551279453,5,david-copperfield-chapter-63,sparknotes
4494,0.14684517520944163,4,david-copperfield-chapter-64,sparknotes
4495,0.14458685418417802,7,david-copperfield-chapter-1,novelguide
4496,0.0821389290157516,7,david-copperfield-chapter-2,novelguide
4497,0.13348176816267376,8,david-copperfield-chapter-3,novelguide
4498,0.12875972411400602,15,david-copperfield-chapter-4,novelguide
4499,0.15752558071084585,11,david-copperfield-chapter-5,novelguide
4500,0.09794644774123559,4,david-copperfield-chapter-6,novelguide
4501,0.15122409962437097,9,david-copperfield-chapter-7,novelguide
4502,0.14189595839183272,16,david-copperfield-chapter-8,novelguide
4503,0.1482328586218844,7,david-copperfield-chapter-9,novelguide
4504,0.14747341277433068,12,david-copperfield-chapter-10,novelguide
4505,0.08628371827577691,8,david-copperfield-chapter-11,novelguide
4506,0.19669477591332046,6,david-copperfield-chapter-12,novelguide
4507,0.1109410510317634,7,david-copperfield-chapter-13,novelguide
4508,0.1180687034548106,10,david-copperfield-chapter-14,novelguide
4509,0.09581755639869083,5,david-copperfield-chapter-15,novelguide
4510,0.10117090937379242,11,david-copperfield-chapter-16,novelguide
4511,0.11377421523996958,9,david-copperfield-chapter-17,novelguide
4512,0.07343953988998136,3,david-copperfield-chapter-18,novelguide
4513,0.13700210911734706,9,david-copperfield-chapter-19,novelguide
4514,0.07801730942173277,6,david-copperfield-chapter-20,novelguide
4515,0.14505649634980577,11,david-copperfield-chapter-21,novelguide
4516,0.12421068298357762,7,david-copperfield-chapter-22,novelguide
4517,0.10473650077702146,9,david-copperfield-chapter-23,novelguide
4518,0.08237573596366375,4,david-copperfield-chapter-24,novelguide
4519,0.12519632263734332,7,david-copperfield-chapter-25,novelguide
4520,0.1367259312247816,6,david-copperfield-chapter-26,novelguide
4521,0.13749322491317081,4,david-copperfield-chapter-27,novelguide
4522,0.14210976221620636,15,david-copperfield-chapter-28,novelguide
