,rouge-2n,number of Unique sentences,chapter-title,source
4090,0.12229693210978398,10,The Turn of the Screw.chapter xvii,gradesaver
4091,0.1414003577295725,9,The Turn of the Screw.chapter xviii,gradesaver
4092,0.12419979816306137,8,The Turn of the Screw.chapter xix,gradesaver
4093,0.10210373479540047,7,The Turn of the Screw.chapter xx,gradesaver
4094,0.13202385241448353,10,The Turn of the Screw.chapter xxi,gradesaver
4095,0.09263612911292726,5,The Turn of the Screw.chapter xxii,gradesaver
4096,0.13039876243141424,7,The Turn of the Screw.chapter xxiii,gradesaver
4097,0.14602371921566054,13,The Turn of the Screw.chapter xxiv,gradesaver
4098,0.04120331290548878,10,The Turn of the Screw.prologue,shmoop
4099,0.07357270980925873,7,The Turn of the Screw.prologue,cliffnotes
4100,0.04660150888477427,7,The Turn of the Screw.prologue,sparknotes
4101,0.09489773153460808,5,The Turn of the Screw.chapter v,sparknotes
4102,0.10319496899528773,7,The Turn of the Screw.chapter vi,sparknotes
4103,0.15409283390189382,7,The Turn of the Screw.chapter vii,sparknotes
4104,0.0905956712703236,4,The Turn of the Screw.chapter viii,sparknotes
4105,0.084646369236147,5,The Turn of the Screw.chapter ix,sparknotes
4106,0.08993772199684066,10,The Turn of the Screw.chapter x,sparknotes
4107,0.11528927865340928,8,The Turn of the Screw.chapter xi,sparknotes
4108,0.1750171372914143,8,The Turn of the Screw.chapter xii,sparknotes
4109,0.0875295403876707,5,The Turn of the Screw.chapter xiii,sparknotes
4110,0.11586950123666385,6,The Turn of the Screw.chapter xiv,sparknotes
4111,0.1214928532932524,5,The Turn of the Screw.chapter xv,sparknotes
4112,0.17700036845409947,7,The Turn of the Screw.chapter xvi,sparknotes
4113,0.11314240757177932,10,The Turn of the Screw.chapter xvii,sparknotes
4114,0.14715116357341002,9,The Turn of the Screw.chapter xviii,sparknotes
4115,0.12713573559299315,7,The Turn of the Screw.chapter xix,sparknotes
4116,0.13321235014116134,6,The Turn of the Screw.chapter xx,sparknotes
4117,0.1523286242256047,8,The Turn of the Screw.chapter xxi,sparknotes
4118,0.09023843188455821,6,The Turn of the Screw.chapter xxii,sparknotes
4119,0.14056815754582128,6,The Turn of the Screw.chapter xxiii,sparknotes
4120,0.18618445211819434,10,The Turn of the Screw.chapter xxiv,sparknotes
4121,0.132649614083995,5,Candide.chapter 1,shmoop
4122,0.06066136585976735,4,Candide.chapter 2,shmoop
4123,0.03507028775879948,4,Candide.chapter 3,shmoop
4124,0.06174005987316112,6,Candide.chapter 4,shmoop
4125,0.0384470016222697,5,Candide.chapter 5,shmoop
4126,0.056107252247980646,2,Candide.chapter 6,shmoop
4127,0.034530270197288174,3,Candide.chapter 7,shmoop
4128,0.034571840906536616,3,Candide.chapter 8,shmoop
4129,0.021588612122420726,2,Candide.chapter 9,shmoop
4130,0.04791814981561125,5,Candide.chapter 10,shmoop
4131,0.04734576552802789,7,Candide.chapter 11,shmoop
4132,0.057293116879391454,6,Candide.chapter 12,shmoop
4133,0.06541282601579958,4,Candide.chapter 13,shmoop
4134,0.05570376811929856,5,Candide.chapter 14,shmoop
4135,0.0548380808187922,6,Candide.chapter 15,shmoop
4136,0.09357755401841418,8,Candide.chapter 16,shmoop
4137,0.0570273863737316,7,Candide.chapter 17,shmoop
4138,0.06217692595956518,6,Candide.chapter 18,shmoop
4139,0.056844659678497965,7,Candide.chapter 19,shmoop
4140,0.039510135198182264,4,Candide.chapter 20,shmoop
4141,0.17677944801309073,3,Candide.chapter 21,shmoop
4142,0.06892850796189036,10,Candide.chapter 22,shmoop
4143,0.06211179963228019,2,Candide.chapter 23,shmoop
4144,0.027184358959319015,4,Candide.chapter 24,shmoop
4145,0.03309194570209849,1,Candide.chapter 25,shmoop
4146,0.06622898289251233,1,Candide.chapter 26,shmoop
4147,0.026565564461472922,3,Candide.chapter 27,shmoop
4148,0.0386846728283624,2,Candide.chapter 28,shmoop
4149,0.0,1,Candide.chapter 29,shmoop
4150,0.03850308509925631,9,Candide.chapter 30,shmoop
4151,0.14772633085581005,4,Candide.chapter 1,sparknotes
4152,0.08141809330238686,4,Candide.chapter 2,sparknotes
4153,0.03616379326073768,3,Candide.chapter 3,sparknotes
4154,0.09791752640583573,6,Candide.chapter 4,sparknotes
4155,0.046933289648404285,3,Candide.chapter 5,sparknotes
4156,0.11709347388968533,4,Candide.chapter 6,sparknotes
4157,0.10320167699530766,2,Candide.chapter 7,sparknotes
4158,0.044078142048426056,4,Candide.chapter 8,sparknotes
4159,0.0564960109117343,3,Candide.chapter 9,sparknotes
4160,0.04707149707937165,5,Candide.chapter 10,sparknotes
4161,0.0686000445824729,6,Candide.chapter 11,sparknotes
4162,0.05939015585668216,4,Candide.chapter 12,sparknotes
4163,0.08925706593859498,4,Candide.chapter 13,sparknotes
4164,0.04468611677204638,5,Candide.chapter 14,sparknotes
4165,0.050248482534001666,5,Candide.chapter 15,sparknotes
4166,0.1311467001930642,6,Candide.chapter 16,sparknotes
4167,0.07174075610910528,5,Candide.chapter 17,sparknotes
4168,0.057832430241853645,5,Candide.chapter 18,sparknotes
4169,0.06109935232650487,8,Candide.chapter 19,sparknotes
4170,0.06341169075562544,4,Candide.chapter 20,sparknotes
4171,0.1563335637096836,3,Candide.chapter 21,sparknotes
4172,0.1425427150774021,10,Candide.chapter 22,sparknotes
4173,0.0874373845691421,3,Candide.chapter 23,sparknotes
4174,0.02114672237276751,5,Candide.chapter 24,sparknotes
4175,0.017353536913055273,2,Candide.chapter 25,sparknotes
4176,0.05527077835000986,2,Candide.chapter 26,sparknotes
4177,0.012058569320151247,1,Candide.chapter 27,sparknotes
4178,0.029477377816881586,2,Candide.chapter 28,sparknotes
4179,0.0,1,Candide.chapter 29,sparknotes
4180,0.037715649851749036,8,Candide.chapter 30,sparknotes
4181,0.09067112695541757,4,Candide.chapter 1,novelguide
4182,0.08025064355370372,4,Candide.chapter 2,novelguide
4183,0.02375630550923591,4,Candide.chapter 3,novelguide
4184,0.039802211157982145,7,Candide.chapter 4,novelguide
4185,0.057275352360975564,3,Candide.chapter 5,novelguide
4186,0.03552971074942314,3,Candide.chapter 6,novelguide
4187,0.055293057661654044,2,Candide.chapter 7,novelguide
4188,0.040649692928213535,3,Candide.chapter 8,novelguide
4189,0.02860727666280855,3,Candide.chapter 9,novelguide
4190,0.061353444739309676,3,Candide.chapter 10,novelguide
4191,0.045395799143773084,6,Candide.chapter 11,novelguide
4192,0.09089730659337708,4,Candide.chapter 12,novelguide
4193,0.07290059789401193,4,Candide.chapter 13,novelguide
4194,0.03939821069376226,5,Candide.chapter 14,novelguide
4195,0.03852943886189363,3,Candide.chapter 25,novelguide
4196,0.07347391117358851,3,Candide.chapter 26,novelguide
4197,0.01358411634711465,1,Candide.chapter 27,novelguide
4198,0.035006746337772635,2,Candide.chapter 28,novelguide
4199,0.061533142631831794,18,Paradise Lost.book 1,gradesaver
4200,0.08950764505666772,25,Paradise Lost.book 2,gradesaver
4201,0.07312820507719364,14,Paradise Lost.book 3,gradesaver
4202,0.10397801367137184,22,Paradise Lost.book 4,gradesaver
4203,0.07891594115579142,15,Paradise Lost.book 5,gradesaver
4204,0.07753407239903573,13,Paradise Lost.book 6,gradesaver
4205,0.04002637801801558,4,Paradise Lost.book 7,gradesaver
4206,0.0830538397554853,13,Paradise Lost.book 8,gradesaver
4207,0.08297091003195221,20,Paradise Lost.book 9,gradesaver
4208,0.10161863235507942,22,Paradise Lost.book 10,gradesaver
4209,0.03319935821119034,18,Paradise Lost.book 1,shmoop
4210,0.04958693266440135,26,Paradise Lost.book 2,shmoop
4211,0.038324477185279184,15,Paradise Lost.book 3,shmoop
4212,0.044908266977036676,21,Paradise Lost.book 4,shmoop
4213,0.03731145136501219,15,Paradise Lost.book 5,shmoop
4214,0.046803018668692443,13,Paradise Lost.book 6,shmoop
4215,0.004736193574496406,2,Paradise Lost.book 7,shmoop
4216,0.040194163045338564,13,Paradise Lost.book 8,shmoop
4217,0.04860150566707826,19,Paradise Lost.book 9,shmoop
4218,0.07160839311897176,20,Paradise Lost.book 10,shmoop
4219,0.026198328791282706,6,Paradise Lost.book i,cliffnotes
4220,0.07189130290623709,8,Paradise Lost.book ii,cliffnotes
4221,0.07854374722085321,10,Paradise Lost.book iii,cliffnotes
4222,0.09079691462703497,18,Paradise Lost.book iv,cliffnotes
4223,0.08053271249412677,11,Paradise Lost.book v,cliffnotes
4224,0.06289113450850425,7,Paradise Lost.book vi,cliffnotes
4225,0.09137745927810502,6,Paradise Lost.book vii,cliffnotes
4226,0.10778467155562664,12,Paradise Lost.book viii,cliffnotes
4227,0.06257014160918883,12,Paradise Lost.book ix,cliffnotes
4228,0.11250657175463055,34,Paradise Lost.book x,cliffnotes
4229,0.06229523535088651,4,Paradise Lost.book i,sparknotes
4230,0.03612499030096826,8,Paradise Lost.book ii,sparknotes
4231,0.05473774079123488,11,Paradise Lost.book iii,sparknotes
4232,0.08148029254964448,21,Paradise Lost.book iv,sparknotes
4233,0.06958912783777196,11,Paradise Lost.book v,sparknotes
4234,0.04488655698175144,8,Paradise Lost.book vi,sparknotes
4235,0.056670571549247345,6,Paradise Lost.book vii,sparknotes
4236,0.10536724058640977,16,Paradise Lost.book viii,sparknotes
