,rouge-1n,number of Unique sentences,chapter-title,source
4285,0.2236160118578189,3,Around-the-World-in-Eighty-Days-chapter-5,shmoop
4286,0.20388386102136508,4,Around-the-World-in-Eighty-Days-chapter-6,shmoop
4287,0.3094526010064349,8,Around-the-World-in-Eighty-Days-chapter-7,shmoop
4288,0.35735251557821057,5,Around-the-World-in-Eighty-Days-chapter-8,shmoop
4289,0.32562550098214005,8,Around-the-World-in-Eighty-Days-chapter-9,shmoop
4290,0.2864501274691441,11,Around-the-World-in-Eighty-Days-chapter-10,shmoop
4291,0.28413935013993374,12,Around-the-World-in-Eighty-Days-chapter-11,shmoop
4292,0.3254435716665993,13,Around-the-World-in-Eighty-Days-chapter-12,shmoop
4293,0.27963287106493867,9,Around-the-World-in-Eighty-Days-chapter-13,shmoop
4294,0.30825587765977225,10,Around-the-World-in-Eighty-Days-chapter-14,shmoop
4295,0.3855984434303205,3,Around-the-World-in-Eighty-Days-chapter-15,shmoop
4296,0.32176342518811396,6,Around-the-World-in-Eighty-Days-chapter-16,shmoop
4297,0.31013394259014815,7,Around-the-World-in-Eighty-Days-chapter-17,shmoop
4298,0.25079767466679537,5,Around-the-World-in-Eighty-Days-chapter-18,shmoop
4299,0.31362388868801383,6,Around-the-World-in-Eighty-Days-chapter-19,shmoop
4300,0.2593923547754569,7,Around-the-World-in-Eighty-Days-chapter-20,shmoop
4301,0.30796117129924877,5,Around-the-World-in-Eighty-Days-chapter-21,shmoop
4302,0.27897670278267084,5,Around-the-World-in-Eighty-Days-chapter-22,shmoop
4303,0.2559655462990226,6,Around-the-World-in-Eighty-Days-chapter-23,shmoop
4304,0.31255873130404,11,Around-the-World-in-Eighty-Days-chapter-24,shmoop
4305,0.27043175129091285,9,Around-the-World-in-Eighty-Days-chapter-25,shmoop
4306,0.3099291806137884,4,Around-the-World-in-Eighty-Days-chapter-26,shmoop
4307,0.36222371422306354,5,Around-the-World-in-Eighty-Days-chapter-27,shmoop
