,bartscore,number of Unique sentences,chapter-title,source
391,-2.745578047904101,6,Adam Bede.book 5.chapter 45,sparknotes
392,-2.360429424505967,9,Adam Bede.book 5.chapter 46,sparknotes
393,-3.3819681273566355,4,Adam Bede.book 5.chapter 47,sparknotes
394,-3.1652528762817385,7,Adam Bede.book 5.chapter 48,sparknotes
395,-2.9450083573659263,5,Adam Bede.book 6.chapter 49,sparknotes
396,-2.9407544414202373,6,Adam Bede.book 6.chapter 50,sparknotes
397,-2.6620709390351265,5,Adam Bede.book 6.chapter 51,sparknotes
398,-2.934386390628237,4,Adam Bede.book 6.chapter 52,sparknotes
399,-3.37837752699852,3,Adam Bede.book 6.chapter 53,sparknotes
400,-2.9670541683832803,5,Adam Bede.book 6.chapter 54,sparknotes
401,-3.225424768631918,4,Adam Bede.book 6.chapter 55,sparknotes
402,-3.149878362814585,3,Adam Bede.book 1.chapter 1,novelguide
403,-3.4033995680510998,3,Adam Bede.book 1.chapter 2,novelguide
404,-3.2511773163622077,4,Adam Bede.book 1.chapter 3,novelguide
405,-2.9984197143246143,6,Adam Bede.book 1.chapter 4,novelguide
406,-2.8968014960939232,4,Adam Bede.book 1.chapter 5,novelguide
407,-2.856270940215499,3,Adam Bede.book 1.chapter 6,novelguide
408,-2.932078611283075,4,Adam Bede.book 1.chapter 7,novelguide
409,-3.126719448301527,4,Adam Bede.book 1.chapter 8,novelguide
410,-3.2417395629134833,1,Adam Bede.book 1.chapter 9,novelguide
411,-2.911987605420026,3,Adam Bede.book 1.chapter 10,novelguide
412,-2.9015326706262736,4,Adam Bede.book 1.chapter 11,novelguide
413,-2.836938597939231,4,Adam Bede.book 1.chapter 12,novelguide
414,-2.811792866388957,2,Adam Bede.book 1.chapter 13,novelguide
415,-2.8665134653900606,5,Adam Bede.book 1.chapter 14,novelguide
416,-2.98429710706075,7,Adam Bede.book 1.chapter 15,novelguide
417,-3.278323320671916,4,Adam Bede.book 1.chapter 16,novelguide
418,-3.3684476017951965,4,Adam Bede.book 2.chapter 17,novelguide
419,-3.0873305360476175,3,Adam Bede.book 2.chapter 18,novelguide
420,-3.2231388866901396,3,Adam Bede.book 2.chapter 19,novelguide
421,-2.973631559312344,5,Adam Bede.book 2.chapter 20,novelguide
422,-3.2804693146185437,4,Adam Bede.book 2.chapter 21,novelguide
423,-3.2597343842188518,5,Adam Bede.book 3.chapter 22,novelguide
424,-2.8990409147171747,1,Adam Bede.book 3.chapter 23,novelguide
425,-3.2786706112049244,3,Adam Bede.book 3.chapter 24,novelguide
426,-3.1900116460663934,2,Adam Bede.book 3.chapter 25,novelguide
427,-3.2674084943637514,7,Adam Bede.book 3.chapter 26,novelguide
428,-3.0893732839160495,2,Adam Bede.book 4.chapter 27,novelguide
429,-2.978787345763964,2,Adam Bede.book 4.chapter 28,novelguide
430,-2.8753960877656937,2,Adam Bede.book 4.chapter 29,novelguide
431,-2.859776347291236,3,Adam Bede.book 4.chapter 30,novelguide
432,-2.6791506391583066,4,Adam Bede.book 4.chapter 31,novelguide
433,-2.998804352113179,3,Adam Bede.book 4.chapter 32,novelguide
434,-3.1424471934636435,3,Adam Bede.book 4.chapter 33,novelguide
435,-3.1504867637858673,4,Adam Bede.book 4.chapter 34,novelguide
436,-2.979511550244163,4,Adam Bede.book 4.chapter 35,novelguide
437,-2.9970681355113076,4,Adam Bede.book 5.chapter 36,novelguide
438,-2.765094518661499,4,Adam Bede.book 5.chapter 37,novelguide
439,-3.1324236129338927,8,Adam Bede.book 5.chapter 38,novelguide
440,-3.009818998972575,2,Adam Bede.book 5.chapter 39,novelguide
441,-3.1010833046375175,8,Adam Bede.book 5.chapter 40,novelguide
442,-3.0984451919794083,3,Adam Bede.book 5.chapter 41,novelguide
443,-3.4257484528056366,5,Adam Bede.book 5.chapter 42,novelguide
444,-2.9655738174915314,6,Adam Bede.book 5.chapter 43,novelguide
445,-2.858952820301056,4,Adam Bede.book 5.chapter 44,novelguide
446,-2.8172152375473694,3,Adam Bede.book 5.chapter 45,novelguide
447,-2.6853255182504654,7,Adam Bede.book 5.chapter 46,novelguide
448,-3.1285180307569953,3,Adam Bede.book 5.chapter 47,novelguide
449,-3.1734070834659396,5,Adam Bede.book 5.chapter 48,novelguide
450,-2.9534344474474588,4,Adam Bede.book 6.chapter 49,novelguide
451,-3.1513290067513786,6,Adam Bede.book 6.chapter 50,novelguide
452,-2.8211202397942543,6,Adam Bede.book 6.chapter 51,novelguide
453,-2.684054610275087,3,Adam Bede.book 6.chapter 52,novelguide
454,-3.2433267533779144,5,Adam Bede.book 6.chapter 53,novelguide
455,-2.946954202084314,5,Adam Bede.book 6.chapter 54,novelguide
456,-2.9813770999511084,4,Adam Bede.book 6.chapter 55,novelguide
457,-2.9356176455815635,4,Madame Bovary.part 1.chapter 1,shmoop
458,-3.4366379880905153,8,Madame Bovary.part 1.chapter 2,shmoop
459,-3.395391481263297,4,Madame Bovary.part 1.chapter 3,shmoop
460,-3.628418139048985,6,Madame Bovary.part 1.chapter 4,shmoop
461,-3.147092008590698,4,Madame Bovary.part 1.chapter 5,shmoop
462,-3.2135798752307894,3,Madame Bovary.part 1.chapter 6,shmoop
463,-2.9769175016518794,5,Madame Bovary.part 1.chapter 7,shmoop
464,-3.0114144938332696,4,Madame Bovary.part 1.chapter 8,shmoop
465,-3.162800056859851,9,Madame Bovary.part 1.chapter 9,shmoop
466,-3.59210248125924,6,Madame Bovary.part 2.chapter 1,shmoop
467,-3.766614322004647,2,Madame Bovary.part 2.chapter 2,shmoop
468,-3.3672038061278204,10,Madame Bovary.part 2.chapter 3,shmoop
469,-3.44085549391233,4,Madame Bovary.part 2.chapter 4,shmoop
470,-3.6936648315853544,7,Madame Bovary.part 2.chapter 5,shmoop
471,-3.531832141696282,5,Madame Bovary.part 2.chapter 6,shmoop
472,-3.5696459511915846,9,Madame Bovary.part 2.chapter 7,shmoop
473,-3.226504940456814,3,Madame Bovary.part 2.chapter 8,shmoop
474,-3.1493221666754745,11,Madame Bovary.part 2.chapter 9,shmoop
475,-3.101503356297811,4,Madame Bovary.part 2.chapter 10,shmoop
476,-2.970142934406013,7,Madame Bovary.part 2.chapter 11,shmoop
477,-3.1829993114238833,15,Madame Bovary.part 2.chapter 12,shmoop
478,-3.110652999180119,9,Madame Bovary.part 2.chapter 13,shmoop
479,-3.4198788053849163,9,Madame Bovary.part 2.chapter 14,shmoop
480,-2.87307096645236,6,Madame Bovary.part 2.chapter 15,shmoop
481,-3.2587697528443247,7,Madame Bovary.part 3.chapter 1,shmoop
482,-3.470271660731389,9,Madame Bovary.part 3.chapter 2,shmoop
483,-3.340858578681946,5,Madame Bovary.part 3.chapter 3,shmoop
484,-3.1394498348236084,3,Madame Bovary.part 3.chapter 4,shmoop
485,-3.2951725149154663,14,Madame Bovary.part 3.chapter 5,shmoop
486,-2.7902980281247034,10,Madame Bovary.part 3.chapter 6,shmoop
487,-3.057690805445115,15,Madame Bovary.part 3.chapter 7,shmoop
488,-3.100532670815786,5,Madame Bovary.part 3.chapter 8,shmoop
489,-3.5528201957543692,5,Madame Bovary.part 3.chapter 9,shmoop
490,-3.6435340534556997,6,Madame Bovary.part 3.chapter 10,shmoop
491,-3.9591613663567435,7,Madame Bovary.part 3.chapter 11,shmoop
492,-2.789074867963791,1,Madame Bovary.part 1.chapter 1,cliffnotes
493,-3.2513589984492253,6,Madame Bovary.part 1.chapter 2,cliffnotes
494,-3.1794306238492327,4,Madame Bovary.part 1.chapter 3,cliffnotes
495,-2.8409699743444268,2,Madame Bovary.part 1.chapter 6,cliffnotes
496,-2.917101551504696,2,Madame Bovary.part 1.chapter 7,cliffnotes
497,-2.71638343163899,1,Madame Bovary.part 1.chapter 8,cliffnotes
498,-3.1517145574092864,6,Madame Bovary.part 1.chapter 9,cliffnotes
499,-3.168798398971558,6,Madame Bovary.part 2.chapter 3,cliffnotes
500,-3.3253515911102296,7,Madame Bovary.part 2.chapter 6,cliffnotes
501,-3.1173510313034054,2,Madame Bovary.part 2.chapter 7,cliffnotes
502,-2.9536320865154266,2,Madame Bovary.part 2.chapter 8,cliffnotes
503,-3.061430270021612,5,Madame Bovary.part 2.chapter 11,cliffnotes
504,-3.070497286319733,6,Madame Bovary.part 3.chapter 1,cliffnotes
505,-3.0612032037032275,4,Madame Bovary.part 3.chapter 7,cliffnotes
506,-2.8297164291143417,3,Madame Bovary.part 3.chapter 8,cliffnotes
507,-2.9674935069951145,2,Madame Bovary.part 1.chapter 1,novelguide
508,-2.9449865892529488,9,Madame Bovary.part 1.chapter 2,novelguide
509,-2.9448964595794678,5,Madame Bovary.part 1.chapter 3,novelguide
510,-2.64401171207428,2,Madame Bovary.part 1.chapter 4,novelguide
511,-2.727110981941223,4,Madame Bovary.part 1.chapter 5,novelguide
512,-3.0445264902981846,6,Madame Bovary.part 1.chapter 6,novelguide
513,-2.70722698706847,2,Madame Bovary.part 1.chapter 7,novelguide
514,-2.821183589371768,4,Madame Bovary.part 1.chapter 8,novelguide
515,-2.9649020234743753,7,Madame Bovary.part 1.chapter 9,novelguide
516,-2.7605448961257935,8,Madame Bovary.part 2.chapter 1,novelguide
517,-2.5478282372156777,3,Madame Bovary.part 2.chapter 2,novelguide
518,-3.040719836950302,5,Madame Bovary.part 2.chapter 3,novelguide
519,-2.8739279905954995,4,Madame Bovary.part 2.chapter 4,novelguide
520,-2.7447619012423923,7,Madame Bovary.part 2.chapter 5,novelguide
521,-2.9637616872787476,7,Madame Bovary.part 2.chapter 6,novelguide
522,-3.10248745404757,4,Madame Bovary.part 2.chapter 7,novelguide
523,-3.0738826283702143,7,Madame Bovary.part 2.chapter 8,novelguide
524,-2.7214179611206055,15,Madame Bovary.part 2.chapter 9,novelguide
525,-2.9920513704419136,8,Madame Bovary.part 2.chapter 10,novelguide
526,-2.791396605341058,5,Madame Bovary.part 2.chapter 11,novelguide
527,-2.5325166511535646,13,Madame Bovary.part 2.chapter 12,novelguide
528,-2.9247899623144242,12,Madame Bovary.part 2.chapter 13,novelguide
529,-2.5333190993829207,12,Madame Bovary.part 2.chapter 14,novelguide
530,-2.9088756110933094,12,Madame Bovary.part 2.chapter 15,novelguide
531,-2.943599674436781,8,Madame Bovary.part 3.chapter 1,novelguide
532,-2.893836180369059,7,Madame Bovary.part 3.chapter 2,novelguide
533,-2.9474549974714006,5,Madame Bovary.part 3.chapter 3,novelguide
534,-2.884951046534947,3,Madame Bovary.part 3.chapter 4,novelguide
535,-2.7341688871383667,14,Madame Bovary.part 3.chapter 5,novelguide
536,-2.649934956901952,9,Madame Bovary.part 3.chapter 6,novelguide
537,-2.8831065058708187,7,Madame Bovary.part 3.chapter 7,novelguide
538,-2.6987391114234924,5,Madame Bovary.part 3.chapter 8,novelguide
539,-3.372506867755543,7,Madame Bovary.part 3.chapter 9,novelguide
540,-3.3281917770703635,6,Madame Bovary.part 3.chapter 10,novelguide
541,-3.2889779143863254,5,Madame Bovary.part 3.chapter 11,novelguide
542,-2.7859994692680163,17,The Aeneid.book i,gradesaver
543,-3.0228616626639115,14,The Aeneid.book ii,gradesaver
544,-2.818720335430569,7,The Aeneid.book iii,gradesaver
545,-2.8629200574828357,10,The Aeneid.book iv,gradesaver
546,-3.0486465096473694,13,The Aeneid.book v,gradesaver
547,-2.8395290409817413,13,The Aeneid.book vi,gradesaver
548,-2.9121536016464233,12,The Aeneid.book vii,gradesaver
549,-3.235397676626841,7,The Aeneid.book viii,gradesaver
550,-3.0300650925471864,9,The Aeneid.book ix,gradesaver
551,-3.0475178559621177,10,The Aeneid.book x,gradesaver
552,-2.930362397226794,13,The Aeneid.book xi,gradesaver
553,-2.7202249990927205,19,The Aeneid.book xii,gradesaver
554,-2.9078038268619113,16,The Aeneid.book i,sparknotes
555,-2.660011259948506,8,The Aeneid.book ii,sparknotes
556,-2.8882223095212662,13,The Aeneid.book iii,sparknotes
557,-2.9243326783180237,11,The Aeneid.book iv,sparknotes
558,-2.877297972523889,13,The Aeneid.book v,sparknotes
559,-3.1735590085750673,10,The Aeneid.book vi,sparknotes
560,-3.1569654327450376,8,The Aeneid.book vii,sparknotes
561,-3.2161222100257874,7,The Aeneid.book viii,sparknotes
562,-2.96156802670709,8,The Aeneid.book ix,sparknotes
563,-2.8368326783180238,12,The Aeneid.book x,sparknotes
564,-2.7631334507906877,11,The Aeneid.book xi,sparknotes
565,-2.761223086943993,18,The Aeneid.book xii,sparknotes
566,-2.8711877916798447,5,Main Street.chapter 1,shmoop
567,-2.828648626804352,5,Main Street.chapter 2,shmoop
568,-2.966305547290378,4,Main Street.chapter 3,shmoop
569,-3.210650448004405,5,Main Street.chapter 4,shmoop
570,-2.922489500962771,12,Main Street.chapter 5,shmoop
571,-3.156676187515259,7,Main Street.chapter 6,shmoop
572,-3.108752868392251,7,Main Street.chapter 7,shmoop
573,-3.526528024673462,2,Main Street.chapter 8,shmoop
574,-2.8771603808683506,7,Main Street.chapter 9,shmoop
575,-3.0068664992297136,8,Main Street.chapter 11,shmoop
576,-3.5350282925825853,4,Main Street.chapter 12,shmoop
577,-3.3230304534618673,6,Main Street.chapter 19,shmoop
578,-2.9134597380956015,3,Main Street.chapter 20,shmoop
579,-3.1328687965869904,4,Main Street.chapter 21,shmoop
580,-3.274364620447159,4,Main Street.chapter 22,shmoop
581,-2.9453555804032545,5,Main Street.chapter 23,shmoop
582,-3.200322613120079,5,Main Street.chapter 24,shmoop
583,-3.267081804897474,6,Main Street.chapter 25,shmoop
584,-3.6856748263041177,5,Main Street.chapter 26,shmoop
585,-3.0751429001490274,3,Main Street.chapter 27,shmoop
586,-3.4744334044279874,5,Main Street.chapter 28,shmoop
587,-3.322887885570526,5,Main Street.chapter 29,shmoop
588,-3.3848378030877364,7,Main Street.chapter 30,shmoop
589,-3.4362995484296013,3,Main Street.chapter 31,shmoop
590,-3.205460108243502,6,Main Street.chapter 32,shmoop
591,-2.938229317466418,6,Main Street.chapter 33,shmoop
592,-3.2026832898457847,1,Main Street.chapter 34,shmoop
593,-3.557770609855652,5,Main Street.chapter 37,shmoop
594,-2.7824627260367074,4,Main Street.chapter 38,shmoop
595,-3.049848532676697,2,Main Street.chapter 39,shmoop
596,-3.1107874976264105,19,Main Street.chapters 11-13,cliffnotes
597,-2.7740743909563337,12,Main Street.chapters 14-16,cliffnotes
598,-3.039590788924176,13,Main Street.chapters 21-23,cliffnotes
599,-3.1038509515615607,2,Main Street.chapter 39,cliffnotes
600,-3.0792545818147206,10,Main Street.chapters 11-13,sparknotes
601,-2.880067825317383,12,Main Street.chapters 14-16,sparknotes
602,-3.0598930868991587,12,Main Street.chapters 21-23,sparknotes
603,-2.4873000383377075,7,Main Street.chapter 1,novelguide
604,-2.9116844697432085,6,Main Street.chapter 2,novelguide
605,-2.8383587996164956,5,Main Street.chapter 3,novelguide
606,-2.8005657918525464,8,Main Street.chapter 4,novelguide
607,-2.915428219303008,12,Main Street.chapter 5,novelguide
608,-2.986840906597319,7,Main Street.chapter 6,novelguide
609,-2.5679415534524357,5,Main Street.chapter 7,novelguide
610,-3.088552141189575,3,Main Street.chapter 8,novelguide
611,-3.3190548603351298,11,Main Street.chapter 9,novelguide
612,-2.919509465044195,9,Main Street.chapter 11,novelguide
613,-3.086237213828347,5,Main Street.chapter 12,novelguide
614,-2.870783737727574,7,Main Street.chapter 19,novelguide
615,-2.943270872036616,2,Main Street.chapter 20,novelguide
616,-3.017357667287191,5,Main Street.chapter 21,novelguide
617,-3.002944270769755,5,Main Street.chapter 22,novelguide
618,-2.9922999064127604,5,Main Street.chapter 23,novelguide
619,-2.772182003657023,2,Main Street.chapter 24,novelguide
620,-3.065635025501251,5,Main Street.chapter 25,novelguide
621,-3.185058010949029,5,Main Street.chapter 26,novelguide
622,-2.928168535232544,3,Main Street.chapter 27,novelguide
623,-3.081330446096567,7,Main Street.chapter 28,novelguide
624,-2.895940808688893,5,Main Street.chapter 29,novelguide
625,-2.9289568204146166,8,Main Street.chapter 30,novelguide
626,-3.0763820707798004,3,Main Street.chapter 31,novelguide
627,-2.870390474796295,4,Main Street.chapter 32,novelguide
628,-2.573016331309364,7,Main Street.chapter 33,novelguide
629,-3.7226059096200124,4,Main Street.chapter 34,novelguide
630,-3.0231686433156333,4,Main Street.chapter 37,novelguide
631,-2.573915308713913,5,Main Street.chapter 38,novelguide
632,-2.940279245376587,4,Main Street.chapter 39,novelguide
633,-3.6504673957824707,3,Oliver Twist.chapter 1,shmoop
634,-3.412052834033966,6,Oliver Twist.chapter 2,shmoop
635,-3.5962196696888316,5,Oliver Twist.chapter 3,shmoop
636,-2.833299921109126,3,Oliver Twist.chapter 4,shmoop
637,-3.126772810112346,5,Oliver Twist.chapter 5,shmoop
638,-3.5793183114793568,4,Oliver Twist.chapter 6,shmoop
639,-3.075689164797465,6,Oliver Twist.chapter 7,shmoop
640,-3.341113577017913,4,Oliver Twist.chapter 8,shmoop
641,-3.1264858444531756,4,Oliver Twist.chapter 9,shmoop
642,-3.3991819787025452,6,Oliver Twist.chapter 10,shmoop
643,-2.919836260023571,3,Oliver Twist.chapter 11,shmoop
644,-2.980353162288666,5,Oliver Twist.chapter 12,shmoop
645,-3.3343690892924434,2,Oliver Twist.chapter 13,shmoop
646,-3.099145607514815,6,Oliver Twist.chapter 14,shmoop
647,-3.5912123514073238,4,Oliver Twist.chapter 15,shmoop
648,-3.340993839341241,6,Oliver Twist.chapter 16,shmoop
649,-3.505065641183963,7,Oliver Twist.chapter 17,shmoop
650,-3.579698014259338,4,Oliver Twist.chapter 18,shmoop
651,-3.3416229645411173,5,Oliver Twist.chapter 19,shmoop
652,-2.76830161682197,9,Oliver Twist.chapter 20,shmoop
653,-3.4039653081160326,2,Oliver Twist.chapter 21,shmoop
654,-3.1838663077354434,6,Oliver Twist.chapter 22,shmoop
655,-3.0094928366166576,3,Oliver Twist.chapter 23,shmoop
656,-3.129910659044981,5,Oliver Twist.chapter 24,shmoop
657,-3.8846213558445806,5,Oliver Twist.chapter 25,shmoop
658,-3.363867148410442,9,Oliver Twist.chapter 26,shmoop
659,-3.218004231867583,1,Oliver Twist.chapter 27,shmoop
660,-3.4109350999196373,3,Oliver Twist.chapter 28,shmoop
661,-3.4228037794431048,2,Oliver Twist.chapter 29,shmoop
662,-3.3227727974162384,4,Oliver Twist.chapter 30,shmoop
663,-3.4372541030248005,7,Oliver Twist.chapter 31,shmoop
664,-3.2689085986879136,7,Oliver Twist.chapter 32,shmoop
665,-3.4265515333727787,3,Oliver Twist.chapter 33,shmoop
666,-3.5372457411140203,2,Oliver Twist.chapter 34,shmoop
667,-3.4736433823903403,5,Oliver Twist.chapter 35,shmoop
668,-3.977298066020012,4,Oliver Twist.chapter 36,shmoop
669,-3.0649244995678173,5,Oliver Twist.chapter 37,shmoop
670,-3.257288476595512,8,Oliver Twist.chapter 38,shmoop
671,-3.329500898009255,6,Oliver Twist.chapter 39,shmoop
672,-3.644449337108715,5,Oliver Twist.chapter 40,shmoop
673,-3.5401134746415277,5,Oliver Twist.chapter 41,shmoop
674,-3.909595769312647,5,Oliver Twist.chapter 42,shmoop
675,-3.3179087787866592,3,Oliver Twist.chapter 43,shmoop
676,-3.344096180938539,2,Oliver Twist.chapter 44,shmoop
677,-3.4067998941128073,2,Oliver Twist.chapter 45,shmoop
678,-3.573832894626417,4,Oliver Twist.chapter 46,shmoop
679,-3.9983994455048535,3,Oliver Twist.chapter 47,shmoop
680,-3.1165394584337873,2,Oliver Twist.chapter 48,shmoop
681,-3.204993920764704,6,Oliver Twist.chapter 49,shmoop
682,-3.2305673597552254,6,Oliver Twist.chapter 50,shmoop
683,-3.123603708307508,5,Oliver Twist.chapter 51,shmoop
684,-3.2100746035575867,3,Oliver Twist.chapter 52,shmoop
685,-3.1425158538316427,4,Oliver Twist.chapter 53,shmoop
686,-3.6232502604975845,5,Oliver Twist.chapter 17,cliffnotes
687,-3.1094066196017796,1,Oliver Twist.chapter 27,cliffnotes
688,-3.0948935533181214,6,Oliver Twist.chapter 32,cliffnotes
689,-3.172769049106286,6,Oliver Twist.chapter 49,cliffnotes
690,-3.2939109093901044,5,Oliver Twist.chapter 50,cliffnotes
691,-3.189033123862791,5,Oliver Twist.chapter 51,cliffnotes
692,-3.1372451941172286,2,Oliver Twist.chapter 52,cliffnotes
693,-3.3435862005492787,4,Oliver Twist.chapter 53,cliffnotes
694,-3.521428167819977,2,Oliver Twist.chapter 1,sparknotes
695,-3.1756503582000732,5,Oliver Twist.chapter 2,sparknotes
696,-2.8962867856025696,1,Oliver Twist.chapter 3,sparknotes
697,-2.9691651985049248,2,Oliver Twist.chapter 4,sparknotes
698,-3.1535382812673394,6,Oliver Twist.chapter 5,sparknotes
699,-3.2713393824441095,3,Oliver Twist.chapter 6,sparknotes
700,-2.953044578433037,4,Oliver Twist.chapter 7,sparknotes
701,-3.1620251655578615,4,Oliver Twist.chapter 8,sparknotes
702,-2.915012350449195,5,Oliver Twist.chapter 9,sparknotes
703,-2.825002213319143,6,Oliver Twist.chapter 10,sparknotes
704,-2.8536316071237837,2,Oliver Twist.chapter 11,sparknotes
705,-2.8747700452804565,4,Oliver Twist.chapter 12,sparknotes
706,-3.070569172501564,2,Oliver Twist.chapter 13,sparknotes
707,-2.940930302653994,4,Oliver Twist.chapter 14,sparknotes
708,-3.2378237009048463,3,Oliver Twist.chapter 15,sparknotes
709,-2.9559406638145447,5,Oliver Twist.chapter 16,sparknotes
710,-3.2813713418112864,3,Oliver Twist.chapter 17,sparknotes
711,-3.0270846741540094,2,Oliver Twist.chapter 18,sparknotes
712,-3.3074882427851358,1,Oliver Twist.chapter 19,sparknotes
713,-2.841246909565396,7,Oliver Twist.chapter 20,sparknotes
714,-3.093785881996155,1,Oliver Twist.chapter 21,sparknotes
715,-3.0053811715199394,7,Oliver Twist.chapter 22,sparknotes
716,-2.5639626185099287,4,Oliver Twist.chapter 23,sparknotes
717,-3.4294794648885727,3,Oliver Twist.chapter 24,sparknotes
718,-3.4889512956142426,3,Oliver Twist.chapter 25,sparknotes
719,-3.2772171795368195,7,Oliver Twist.chapter 26,sparknotes
720,-3.1025151985662958,1,Oliver Twist.chapter 27,sparknotes
721,-2.957880973815918,2,Oliver Twist.chapter 28,sparknotes
722,-3.4958111941814423,2,Oliver Twist.chapter 29,sparknotes
723,-3.206073590687343,5,Oliver Twist.chapter 30,sparknotes
724,-3.320462266604106,3,Oliver Twist.chapter 31,sparknotes
725,-3.100699591636657,5,Oliver Twist.chapter 32,sparknotes
726,-2.8198185430632696,4,Oliver Twist.chapter 33,sparknotes
727,-3.2302941481272383,4,Oliver Twist.chapter 34,sparknotes
728,-3.2448208672659735,5,Oliver Twist.chapter 35,sparknotes
729,-3.1546717286109924,2,Oliver Twist.chapter 36,sparknotes
730,-2.99981290102005,3,Oliver Twist.chapter 37,sparknotes
